,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1029,5.149999999999912,"[0.567308718003951, -0.3724056190931744, 0.003231388318763985]","[-0.04553734069315698, -0.09098020390351505, 0.0]","[-0.3144182615601781, -0.7325098768898556, -0.003623922682959943]","[-0.49948131862027517, -0.9958527012051906, 0.0]","[0.9999754898619148, -0.006999839595742444, 0.00014805761496836212, 2.134862932562136e-09]","[[0.9999999638927622, -1.8646612879401208e-06, 0.0002687210403556577], [-1.8561429300126943e-06, 0.9999041439830495, 0.013845679545614569], [-0.0002687210993297123, -0.013845679544469984, 0.9999041078758116]]","[-0.0306995485168913, 0.00546435557756354, 3.370707978817847e-05]",[9.815101640081613],"[0.9999703911539711, -0.007690473837408433, 0.0002709751469453066, 0.0]",[0.5],"[8, 0, 0]","[49.536148546615735, 49.53395317186687, 49.53482771703331, 49.53746010304082]"
1030,5.154999999999912,"[0.5657366266961501, -0.37606816847762364, 0.003213268705349185]","[-0.04710645070961527, -0.09410831331845973, 0.0]","[-0.3144037299162292, -0.7318228525378981, -0.003603238638550971]","[-0.4994449374809856, -0.9955619646030852, 0.0]","[0.9999749475710958, -0.007076586551959663, 0.0001617187582871439, 2.1397204759843696e-09]","[[0.9999999561578854, -2.077028732627015e-06, 0.0002961079422241533], [-2.0684894901999074e-06, 0.9999020044912679, 0.013999336058046924], [-0.0002961080019989456, -0.013999336056782592, 0.9999019606491532]]","[-0.03066453925333698, 0.005451328414128605, 3.3620406574931274e-05]",[9.815099074823587],"[0.9999698003851056, -0.007766432041544556, 0.0002843433067520671, 0.0]",[0.5],"[8, 0, 0]","[49.53613903375409, 49.53393338449695, 49.53482410120244, 49.53746712515007]"
1031,5.159999999999912,"[0.564164608046569, -0.37972728274031314, 0.00319525251215643]","[-0.04867544449558871, -0.09723549392234412, 0.0]","[-0.31438785746260867, -0.7311282961144504, -0.003582672137156903]","[-0.4994073240109612, -0.9952614022063138, 0.0]","[0.9999743998352028, -0.007153245944292575, 0.00017534733199864118, 2.144215889096464e-09]","[[0.9999999476940864, -2.2931129139304143e-06, 0.0003234293833950646], [-2.284554246447257e-06, 0.9998998438455453, 0.014152818533248438], [-0.0003234294439627332, -0.014152818531864305, 0.9998997915396317]]","[-0.030629264535496296, 0.00543835930787391, 3.3533674711916883e-05]",[9.815096856023121],"[0.999969204410245, -0.007842296706908398, 0.00029768020159121945, 0.0]",[0.5],"[8, 0, 0]","[49.536130430769184, 49.533914461704455, 49.5348213582287, 49.537474996994554]"
1032,5.164999999999912,"[0.562592668759256, -0.3833829242208854, 0.0031773391514706454]","[-0.050244318179741974, -0.10036171485115994, 0.0]","[-0.314370647397522, -0.7304262162045123, -0.0035622225242098898]","[-0.49936847830300946, -0.9949510169813057, 0.0]","[0.9999738466804691, -0.00722981710881075, 0.00018894348116206303, 2.1483518802071695e-09]","[[0.9999999385066266, -2.51289350491724e-06, 0.0003506856554798833], [-2.5043168609299745e-06, 0.9998976621449213, 0.014306125640787095], [-0.0003506857168322978, -0.014306125639283166, 0.9998976006515475]]","[-0.030593724513693944, 0.0054254478938362835, 3.344689764999623e-05]",[9.81509498192055],"[0.9999686032571079, -0.007918067173002493, 0.00031098596832344183, 0.0]",[0.5],"[8, 0, 0]","[49.536122732987344, 49.53389639937349, 49.53481948364412, 49.5374837140714]"
1033,5.169999999999912,"[0.5610208155222683, -0.38703505530190796, 0.003159528038849596]","[-0.051813067891034556, -0.1034869452503674, 0.0]","[-0.31435210290481413, -0.7297166214576676, -0.003541889148810304]","[-0.4993284004529782, -0.9946308119914381, 0.0]","[0.9999732881332952, -0.007306299381964078, 0.00020250734992509242, 2.1521311439802076e-09]","[[0.999999928600722, -2.7363502167948375e-06, 0.0003778770482612715], [-2.7277570340201418e-06, 0.9998954594891465, 0.01445925605099934], [-0.0003778771103900362, -0.01445925604937567, 0.9998953880898683]]","[-0.03055791934215353, 0.005412593809160492, 3.336008873715548e-05]",[9.815093450753924],"[0.9999679969535731, -0.007993742779797792, 0.00032426074294552714, 0.0]",[0.5],"[8, 0, 0]","[49.53611593572668, 49.533879193385246, 49.534818472979154, 49.5374932718672]"
1034,5.174999999999912,"[0.5594490550077442, -0.3906836384091963, 0.0031418185931055445]","[-0.05338168975873292, -0.10661115427520505, 0.0]","[-0.3143322271540601, -0.7289995205880523, -0.003521671363705476]","[-0.4992870905597556, -0.9943007903970048, 0.0]","[0.9999727242202475, -0.007382692100592536, 0.00021603908152916133, 2.1555563610532833e-09]","[[0.9999999179815465, -2.963462798514853e-06, 0.00040500384970328015], [-2.954854503888693e-06, 0.9998932359786823, 0.014612208435009412], [-0.00040500391259973794, -0.014612208433266122, 0.9998931539602288]]","[-0.030521849178919404, 0.00539979669301861, 3.327326121887165e-05]",[9.815092260759016],"[0.9999673855276783, -0.008069322867741289, 0.0003375046605934642, 0.0]",[0.5],"[8, 0, 0]","[49.536110034304045, 49.533862839610734, 49.53481832175484, 49.53750366586623]"
1035,5.179999999999912,"[0.5578773938719739, -0.3943286360121365, 0.003124210236287017]","[-0.05495017991241788, -0.10973431109098979, 0.0]","[-0.31431102330065575, -0.7282749223743225, -0.003501568525268832]","[-0.49924454872526974, -0.9939609554551858, 0.0]","[0.9999721549680568, -0.007458994601935748, 0.00022953881831452375, 2.1586301984677415e-09]","[[0.9999999066542306, -3.194211036382358e-06, 0.0004320663459618934], [-3.185589046116067e-06, 0.9998909917146958, 0.014764981464749008], [-0.0004320664096171291, -0.01476498146288627, 0.9998908983689263]]","[-0.0304855141859115, 0.0053870561866535835, 3.3186428238756546e-05]",[9.815091410169316],"[0.9999667690076198, -0.008144806777767171, 0.00035071785554882277, 0.0]",[0.5],"[8, 0, 0]","[49.536105024029084, 49.53384733391707, 49.534819025489426, 49.53751489154339]"
1036,5.184999999999912,"[0.5563058387554706, -0.39797001062400816, 0.003106702393660673]","[-0.056518534481996785, -0.11285638487342647, 0.0]","[-0.31428849448590723, -0.727542835659621, -0.0034815799934789313]","[-0.4992007750544883, -0.9936113105200147, 0.0]","[0.9999715804036184, -0.007535206223642711, 0.00024300670172543805, 2.1613553094277573e-09]","[[0.999999894623862, -3.428574753668168e-06, 0.0004590648213951692], [-3.4199404733028044e-06, 0.9998887267990568, 0.014917573812976564], [-0.00045906488580001317, -0.014917573810994608, 0.9998886214229186]]","[-0.030448914528825654, 0.005374371933316709, 3.309960283897783e-05]",[9.81509089721604],"[0.999966147421752, -0.008220193851303872, 0.00036390046124224325, 0.0]",[0.5],"[8, 0, 0]","[49.53610090020935, 49.533832672160074, 49.534820579692756, 49.537526944372296]"
1037,5.189999999999912,"[0.554734396283041, -0.4016077248023063, 0.0030892944936932783]","[-0.0580867495977102, -0.11597734480890642, 0.0]","[-0.31426464383712055, -0.7268032693515435, -0.00346170513189872]","[-0.4991557696554185, -0.9932518590423458, 0.0]","[0.9999710005539914, -0.007611326303781253, 0.0002564428723151927, 2.1637343337026424e-09]","[[0.999999881895486, -3.666533810225982e-06, 0.000485999558573598], [-3.6578886346876533e-06, 0.9998864413343346, 0.015069984153296814], [-0.00048599962371862995, -0.015069984151195918, 0.9998863232298205]]","[-0.03041205037722083, 0.005361743578295638, 3.3012797960835654e-05]",[9.815090720128126],"[0.9999655207985858, -0.008295483430285975, 0.0003770526102593263, 0.0]",[0.5],"[8, 0, 0]","[49.53609765814591, 49.5338188501934, 49.534822979871024, 49.53753981981567]"
1038,5.1949999999999115,"[0.5531630730638554, -0.40524174114906397, 0.003071985968033785]","[-0.05965482139014277, -0.11909716009481418, 0.0]","[-0.3142394744676903, -0.7260562324221032, -0.00344194330765496]","[-0.49910953263910673, -0.9928826045698204, 0.0]","[0.9999704154463979, -0.007687354180847706, 0.00026984746975120195, 2.1657698974999583e-09]","[[0.9999998684741064, -3.908068102112898e-06, 0.0005128708382901492], [-3.899413415766475e-06, 0.9998841354237947, 0.015222211160179851], [-0.0005128709041657014, -0.015222211157960356, 0.9998840038979012]]","[-0.03037492190447164, 0.0053491707689180224, 3.292602644538294e-05]",[9.815090877132246],"[0.9999648891667878, -0.008370674857162478, 0.00039017443434575215, 0.0]",[0.5],"[8, 0, 0]","[49.53609529313466, 49.53380586386177, 49.53482622152561, 49.53755351333207]"
1039,5.199999999999911,"[0.5515918756915169, -0.4088720223111745, 0.00305477625149551]","[-0.06122274599023411, -0.12221579993983414, 0.0]","[-0.3142129894771881, -0.7253017339076949, -0.0034222938914175603]","[-0.49906206411963816, -0.9925035507468305, 0.0]","[0.9999698251082215, -0.007763289193776468, 0.00028322063282011043, 2.1674646132828234e-09]","[[0.9999998543646863, -4.153157561214483e-06, 0.0005396789395704568], [-4.144494737917825e-06, 0.9998818091713966, 0.015374253508980624], [-0.0005396790061666179, -0.015374253506642914, 0.9998816635360828]]","[-0.030337529287714816, 0.005336653154446278, 3.283930103363911e-05]",[9.815091366452812],"[0.9999642525551807, -0.008445767474905143, 0.0004032660644097337, 0.0]",[0.5],"[8, 0, 0]","[49.53609380047132, 49.533793709001195, 49.53483030014715, 49.53756802037677]"
1040,5.204999999999911,"[0.550020810744131, -0.41249853098071293, 0.003037664782038422]","[-0.0627905195292857, -0.12533323356424922, 0.0]","[-0.3141851919514504, -0.7245397829090582, -0.003402756257379302]","[-0.49901336421413667, -0.9921147013144848, 0.0]","[0.999969229567008, -0.00783913068194943, 0.00029656249943263495, 2.168821080611153e-09]","[[0.9999998395721464, -4.401782154874337e-06, 0.0005664241396830221], [-4.393112558033246e-06, 0.9998794626817877, 0.015526109875958143], [-0.0005664242069896405, -0.015526109873502659, 0.9998793022539341]]","[-0.03029987270791311, 0.005324190386204329, 3.275263436745956e-05]",[9.815092186311968],"[0.9999636109927406, -0.008520760627019635, 0.00041632763053030427, 0.0]",[0.5],"[8, 0, 0]","[49.53609317544056, 49.53378238144404, 49.534835211227964, 49.53758333639493]"
1041,5.209999999999911,"[0.5484498847843737, -0.41612122989525824, 0.0030206510007515256]","[-0.06435813813897173, -0.1284494302002472, 0.0]","[-0.31415608496266567, -0.7237703885912394, -0.0033833297832355246]","[-0.4989634330427644, -0.9917160601105701, 0.0]","[0.9999686288504632, -0.007914877985205564, 0.00030987320662872255, 2.169841885276847e-09]","[[0.999999824101368, -4.653921885526053e-06, 0.0005931067141488926], [-4.6452468681458635e-06, 0.9998770960603028, 0.01567777893829451], [-0.0005931067821555801, -0.01567777893572175, 0.9998769201616706]]","[-0.030261952349824005, 0.005311782117461146, 3.266603898982941e-05]",[9.815093334929607],"[0.999962964508598, -0.008595653657554157, 0.00042935926195922946, 0.0]",[0.5],"[8, 0, 0]","[49.536093413327556, 49.53377187701498, 49.53484095024917, 49.537599456827245]"
1042,5.214999999999911,"[0.5468791043595604, -0.41974008183821443, 0.003003734351835348]","[-0.06592559795134999, -0.13156435909222713, 0.0]","[-0.3141256715694614, -0.722993560183553, -0.003364013850163936]","[-0.49891227072872163, -0.9913076310695139, 0.0]","[0.9999680229864529, -0.007990530443850419, 0.0003231528905824177, 2.1705295999218734e-09]","[[0.9999998079571915, -4.909556790331145e-06, 0.0006197269367519721], [-4.900877695071775e-06, 0.9998747094129585, 0.015829259374114193], [-0.0006197270054481073, -0.01582925937142469, 0.9998745173701501]]","[-0.030223768401938595, 0.005299428003446658, 3.257952734537832e-05]",[9.81509481052337],"[0.9999623131320357, -0.008670445911107529, 0.0004423610871265816, 0.0]",[0.5],"[8, 0, 0]","[49.536094509411605, 49.53376219152924, 49.534847512687605, 49.5376163771111]"
1043,5.219999999999911,"[0.5453084760017132, -0.4233550496391322, 0.002986914282584528]","[-0.06749289509886879, -0.1346779894970975, 0.0]","[-0.3140939548169903, -0.7222093069795414, -0.0033448078428044894]","[-0.4988598773982462, -0.9908894182223462, 0.0]","[0.9999674120030025, -0.008066087398665489, 0.0003364016866067694, 2.1708867841269727e-09]","[[0.9999997911444186, -5.168666940819879e-06, 0.0006462850795487499], [-5.159985100048409e-06, 0.9998723028464519, 0.015980549862503163], [-0.0006462851489234813, -0.01598054985969751, 0.9998720939908705]]","[-0.030185321056551254, 0.005287127701368311, 3.2493111780975246e-05]",[9.815096611308665],"[0.9999616568924883, -0.008745136732840409, 0.00045533323364600086, 0.0]",[0.5],"[8, 0, 0]","[49.536096458966234, 49.533753320799136, 49.53485489401603, 49.537634092673954]"
1044,5.224999999999911,"[0.5437380062276282, -0.42696609617402986, 0.0029701902433705058]","[-0.06906002571437775, -0.13779029068458234, 0.0]","[-0.31406093773701627, -0.7214176383369353, -0.00332571114923953]","[-0.49880625318061356, -0.990461425696659, 0.0]","[0.9999667959282948, -0.008141548190917725, 0.00034961972915877856, 2.1709159842424494e-09]","[[0.9999997736678108, -5.431232442535909e-06, 0.0006727814128781075], [-5.422549178378809e-06, 0.9998698764681544, 0.016131649083527703], [-0.0006727814829203577, -0.01613164908060654, 0.999869650135965]]","[-0.03014661050971789, 0.005274880870384689, 3.2406804546214163e-05]",[9.815098735498655],"[0.9999609958195416, -0.008819725468483605, 0.0004682758283189596, 0.0]",[0.5],"[8, 0, 0]","[49.53609925726123, 49.53374526062856, 49.53486308970078, 49.537652598939076]"
1045,5.229999999999911,"[0.5421677015389431, -0.43057318436571457, 0.002953561687624308]","[-0.07062698593113875, -0.14090123193752724, 0.0]","[-0.31402662334799963, -0.7206185636776109, -0.003306723160974017]","[-0.498751398208136, -0.9900236577165654, 0.0]","[0.999966174790671, -0.008216912162368967, 0.000362807151844281, 2.170619733459163e-09]","[[0.9999997555320901, -5.697233434685581e-06, 0.00069921620537121], [-5.688550059081612e-06, 0.9998674303861101, 0.016282555718253596], [-0.0006992162760696783, -0.016282555715217615, 0.9998671859182001]]","[-0.030107636961196147, 0.005262687171568316, 3.232061779381148e-05]",[9.815101181304271],"[0.9999603299429316, -0.008894211464346113, 0.0004811889971387577, 0.0]",[0.5],"[8, 0, 0]","[49.536102899563055, 49.53373800681218, 49.53487209520113, 49.537671891326575]"
1046,5.234999999999911,"[0.5405975684222031, -0.4341762771841026, 0.002937028071819438]","[-0.07219377188283257, -0.14401078255219657, 0.0]","[-0.3139910146551821, -0.7198120924875484, -0.0032878432729156895]","[-0.49869531261616284, -0.989576118602659, 0.0]","[0.9999655486186282, -0.008292178655285214, 0.0003759640874227357, 2.170000552122592e-09]","[[0.9999997367419413, -5.966650089791019e-06, 0.0007255897239612642], [-5.95796790454385e-06, 0.9998649647090321, 0.016433268448765106], [-0.000725589795304431, -0.016433268445615042, 0.9998647014509732]]","[-0.030068400614537485, 0.005250546267932398, 3.2234563580198125e-05]",[9.815103946934233],"[0.9999596592925433, -0.008968594067326825, 0.0004940728652961005, 0.0]",[0.5],"[8, 0, 0]","[49.536107381131956, 49.53373155514297, 49.53488190597285, 49.53769196524554]"
1047,5.2399999999999105,"[0.5390276133489271, -0.43777533764654036, 0.0029205888554548593]","[-0.07376037970357086, -0.1471189118385816, 0.0]","[-0.3139541146506711, -0.7189982343167881, -0.0032690708833555187]","[-0.4986379965430796, -0.9891188127719701, 0.0]","[0.99996491744082, -0.008367347012446126, 0.00038909066781208106, 2.1690609476179145e-09]","[[0.9999997173020102, -6.239462613346398e-06, 0.0007519022338930911], [-6.230782910175975e-06, 0.9998624795462979, 0.0165837859581836], [-0.0007519023058692202, -0.01658378595492023, 0.9998621968483079]]","[-0.030028901676990054, 0.005238457824409172, 3.2148653866010684e-05]",[9.815107030595046],"[0.9999589838984103, -0.009042872624921374, 0.0005069275571833213, 0.0]",[0.5],"[8, 0, 0]","[49.536112697224276, 49.53372590140275, 49.53489251746562, 49.53771281610377]"
1048,5.24499999999991,"[0.5374578427756738, -0.4413703288181243, 0.0029042435010380816]","[-0.07532680552790451, -0.1502255891207011, 0.0]","[-0.3139159263135236, -0.7181769987793865, -0.0032504053939482465]","[-0.498579450130308, -0.9886517447379225, 0.0]","[0.9999642812860545, -0.008442416577154284, 0.00040218702409353606, 2.1678034143911437e-09]","[[0.9999996972169047, -6.515651243478987e-06, 0.000778153998732831], [-6.506975304073351e-06, 0.9998599750079469, 0.01673410693068669], [-0.0007781540713299735, -0.01673410692731084, 0.9998596722248514]]","[-0.02998914035953002, 0.005226421507827538, 3.206290051654705e-05]",[9.815110430491005],"[0.9999583037907136, -0.009117046485232415, 0.0005197531963986949, 0.0]",[0.5],"[8, 0, 0]","[49.536118843092424, 49.533721041368715, 49.53490392512294, 49.53773443930126]"
1049,5.24999999999991,"[0.5358882631441062, -0.44496121381202125, 0.0028879914740683405]","[-0.07689304549083377, -0.15333078373690498, 0.0]","[-0.3138764526098298, -0.7173483955533704, -0.003231846209692953]","[-0.4985196735223056, -0.9881749191102891, 0.0]","[0.9999636401832948, -0.008517386693244524, 0.00041525328651634643, 2.16623043416581e-09]","[[0.9999996764911955, -6.795196250613719e-06, 0.0008043452803775408], [-6.786525346680754e-06, 0.9998574512046757, 0.016884230051526835], [-0.0008043453535835387, -0.01688423004803939, 0.9998571276958711]]","[-0.029949116876843884, 0.005214436986905187, 3.1977315302223e-05]",[9.81511414482422],"[0.9999576189997804, -0.009191114996978451, 0.000532549905751022, 0.0]",[0.5],"[8, 0, 0]","[49.53612581398424, 49.53371697081105, 49.53491612438293, 49.537756830232794]"
1050,5.25499999999991,"[0.5343188808810571, -0.4485479557897881, 0.002871832243019876]","[-0.07845909572781655, -0.1564344650401746, 0.0]","[-0.31383569649279586, -0.7165124343806917, -0.0032133927389138635]","[-0.4984586668665651, -0.9876883405951467, 0.0]","[0.9999629941616568, -0.008592256705093233, 0.00042828958450250975, 2.1643444760232325e-09]","[[0.999999655129416, -7.078077937141619e-06, 0.0008304763390646803], [-7.069413330459921e-06, 0.9998549082478355, 0.01703415400705017], [-0.0008304764128671694, -0.017034154003452033, 0.9998545633772515]]","[-0.029908831447342427, 0.005202503932272114, 3.1891909899201534e-05]",[9.815118171794603],"[0.9999569295560845, -0.009265077509503498, 0.0005453178072649861, 0.0]",[0.5],"[8, 0, 0]","[49.53613360514159, 49.533713685494256, 49.534929110680146, 49.53777998428609]"
