,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
382,1.9149999999999812,"[1.173188291845109, 4.144812717499534e-08, 0.8688408221055326]","[1.0, 0.0, 1.0]","[0.029972475274698544, -4.6334323280120966e-08, 0.1478175498511582]","[0.0, 0.0, 0.0]","[0.9999984914732346, -2.685170148951547e-09, -0.0017369661064995721, -2.8310927411638785e-18]","[[0.9999938967110661, 9.435065041210044e-12, -0.003493786000572148], [9.435053608877977e-12, 1.0, 5.401035169910106e-09], [0.003493786000572148, -5.401035169890135e-09, 0.9999938967110661]]","[6.105094826108396e-09, 0.003948878152497905, -9.191633080886243e-16]",[9.642524524624513],"[0.999998641760551, -2.5478945551818777e-09, -0.0016481738540475304, 0.0]",[0.5],"[1.9999877934221322, 1.8870130082420088e-11, -0.006987572001144296]","[49.0993471342085, 49.09817849303374, 49.097009820423615, 49.09817848941476]"
383,1.919999999999981,"[1.1733381542214827, 4.1216455558594736e-08, 0.8695799098547884]","[1.0, 0.0, 1.0]","[0.029804971758575775, -4.607538014953535e-08, 0.14698459837185013]","[0.0, 0.0, 0.0]","[0.9999985085721733, -2.6699074347763992e-09, -0.0017270939259266369, -2.79636509010696e-18]","[[0.9999939658974897, 9.32810474000343e-12, -0.00347392697247942], [9.328093415649549e-12, 1.0, 5.370332196610851e-09], [0.00347392697247942, -5.370332196591181e-09, 0.9999939658974897]]","[6.06977223467882e-09, 0.003926063616916149, -8.236663644024668e-16]",[9.643467893812218],"[0.9999986571423605, -2.533426059099914e-09, -0.001638814655774233, 0.0]",[0.5],"[1.9999879317949794, 1.865620948000686e-11, -0.00694785394495884]","[49.10174178306687, 49.100580176100316, 49.099418538055595, 49.10058017250335]"
384,1.924999999999981,"[1.1734871790802757, 4.098607865784706e-08, 0.8703148328466477]","[1.0, 0.0, 1.0]","[0.02963840405761714, -4.581788382202944e-08, 0.14615634045162243]","[0.0, 0.0, 0.0]","[0.9999985254757064, -2.654733026689812e-09, -0.0017172787814402287, -2.754732773901229e-18]","[[0.999994034293142, 9.222367419499214e-12, -0.003454182700181393], [9.222356234055534e-12, 0.9999999999999999, 5.339806905613971e-09], [0.003454182700181393, -5.339806905594653e-09, 0.9999940342931419]]","[6.03466282880734e-09, 0.00390338524299214, -7.327168942251739e-16]",[9.644405951653189],"[0.9999986723486238, -2.519041076103468e-09, -0.0016295094321689167, 0.0]",[0.5],"[1.999988068586284, 1.8444734838998428e-11, -0.006908365400362786]","[49.10412283895242, 49.10296822075864, 49.10181357183957, 49.10296821718356]"
385,1.9299999999999808,"[1.1736353711005638, 4.075698923873691e-08, 0.8710456145489058]","[1.0, 0.0, 1.0]","[0.029472766946479368, -4.556182620684425e-08, 0.14533274964613424]","[0.0, 0.0, 0.0]","[0.9999985421860943, -2.6396463917345795e-09, -0.0017075203326405376, -2.704750828204453e-18]","[[0.999994101907174, 9.117838903703444e-12, -0.0034345524985418935], [9.117827884788596e-12, 1.0000000000000002, 5.309458224452404e-09], [0.0034345524985418935, -5.309458224433481e-09, 0.999994101907174]]","[5.999765335201372e-09, 0.003880842163991979, -6.463148975567659e-16]",[9.645338728005523],"[0.9999986873813683, -2.5047391034149902e-09, -0.001620257862317886, 0.0]",[0.5],"[1.999988203814348, 1.8235677807406888e-11, -0.006869104997083787]","[49.10649037954548, 49.10534270500367, 49.104195000085184, 49.10534270145034]"
386,1.9349999999999807,"[1.1737827349352963, 4.052918010770269e-08, 0.8717722782971365]","[1.0, 0.0, 1.0]","[0.029308055228995634, -4.5307199258970216e-08, 0.14451379965992123]","[0.0, 0.0, 0.0]","[0.9999985587055712, -2.6246470001366137e-09, -0.0016978182412945133, -2.64482107803503e-18]","[[0.9999941687486275, 9.014505179229817e-12, -0.003415035686787305], [9.014494360242278e-12, 1.0000000000000002, 5.279285087251964e-09], [0.003415035686787305, -5.27928508723349e-09, 0.9999941687486273]]","[5.9650782077199245e-09, 0.003858433519090709, -5.67188858502501e-16]",[9.646266252560721],"[0.9999987022425965, -2.490519641699444e-09, -0.0016110596273412425, 0.0]",[0.5],"[1.999988337497255, 1.8029010358459635e-11, -0.00683007137357461]","[49.108844482075696, 49.10770370637998, 49.10656290065192, 49.10770370284824]"
387,1.9399999999999806,"[1.1739292752114412, 4.030264411140784e-08, 0.8724948472954361]","[1.0, 0.0, 1.0]","[0.02914426373801151, -4.5053994978909974e-08, 0.1436994643455623]","[0.0, 0.0, 0.0]","[0.9999985750363449, -2.609734325987052e-09, -0.0016881721713210937, -2.581214412251673e-18]","[[0.9999942348264392, 8.912352397216263e-12, -0.003395631588477082], [8.9123418179472e-12, 1.0000000000000002, 5.24928643450401e-09], [0.003395631588477082, -5.249286434486049e-09, 0.9999942348264392]]","[5.9306002640198845e-09, 0.003836158453369449, -4.889723141500291e-16]",[9.647188554844606],"[0.9999987169342878, -2.4763821950469066e-09, -0.0016019144103782213, 0.0]",[0.5],"[1.9999884696528785, 1.7824704794432527e-11, -0.006791263176954164]","[49.11118522332532, 49.11005130198431, 49.10891735095119, 49.11005129847404]"
388,1.9449999999999805,"[1.1740749965301311, 4.007737413651329e-08, 0.8732133446171639]","[1.0, 0.0, 1.0]","[0.02898138733522181, -4.4802205412374446e-08, 0.1428897177028507]","[0.0, 0.0, 0.0]","[0.999998591180597, -2.5949078463328038e-09, -0.0016785817887764417, -2.5038202949664366e-18]","[[0.9999943001494399, 8.81136688976697e-12, -0.0033763395314742105], [8.811356564924032e-12, 0.9999999999999999, 5.219461214429689e-09], [0.0033763395314742105, -5.219461214412259e-09, 0.9999943001494399]]","[5.8963301398592e-09, 0.0038140161178137127, -4.1712223270996776e-16]",[9.64810566421815],"[0.9999987314583983, -2.462326270959863e-09, -0.0015928218965724332, 0.0]",[0.5],"[1.9999886002988798, 1.762273377953394e-11, -0.006752679062948421]","[49.11351267963151, 49.112385568468156, 49.111258427948755, 49.112385564979206]"
389,1.9499999999999804,"[1.1742199034668073, 3.985336310945142e-08, 0.8739277932056781]","[1.0, 0.0, 1.0]","[0.028819420911008323, -4.455182265006586e-08, 0.1420845338779696]","[0.0, 0.0, 0.0]","[0.9999986071404835, -2.5801670416312517e-09, -0.0016690467618391846, -2.4165163407067632e-18]","[[0.9999943647263566, 8.711535116448216e-12, -0.0033571588479156945], [8.711525101181144e-12, 0.9999999999999999, 5.1898083811609655e-09], [0.0033571588479156945, -5.189808381144154e-09, 0.9999943647263566]]","[5.862266380046348e-09, 0.0037920056693043582, -3.5163861418229675e-16]",[9.649017609878403],"[0.9999987458168612, -2.4483513803054365e-09, -0.0015837817730573482, 0.0]",[0.5],"[1.9999887294527132, 1.742307023289643e-11, -0.006714317695831389]","[49.11582692688942, 49.114706582040284, 49.113586208167106, 49.11470657857251]"
390,1.9549999999999803,"[1.1743640005713623, 3.963060399620109e-08, 0.874638215875068]","[1.0, 0.0, 1.0]","[0.028658359384278433, -4.4302838827416105e-08, 0.14128388716267218]","[0.0, 0.0, 0.0]","[0.9999986229181351, -2.5655113959776475e-09, -0.0016595667607956783, -2.3239390588091424e-18]","[[0.9999944285658138, 8.612843724703608e-12, -0.003338088874183038], [8.612834058651709e-12, 1.0000000000000002, 5.160326895650134e-09], [0.003338088874183038, -5.1603268956340005e-09, 0.9999944285658138]]","[5.82840784771295e-09, 0.0037701262706013087, -2.8797398505819175e-16]",[9.649924420859328],"[0.9999987600115869, -2.434457037311979e-09, -0.0015747937289419375, 0.0]",[0.5],"[1.9999888571316276, 1.7225687449407217e-11, -0.006676177748366076]","[49.11812804055499, 49.11701441846925, 49.115900767687485, 49.11701441502253]"
391,1.9599999999999802,"[1.1745072923682836, 3.9409089802064005e-08, 0.8753446353108814]","[1.0, 0.0, 1.0]","[0.028498197702304662, -4.405524612430227e-08, 0.1404877519934658]","[0.0, 0.0, 0.0]","[0.9999986385156576, -2.550940396309327e-09, -0.0016501414580253099, -2.2188207231326213e-18]","[[0.9999944916763331, 8.515279522285763e-12, -0.003319128950872777], [8.51527022654233e-12, 1.0000000000000002, 5.131015726124574e-09], [0.003319128950872777, -5.131015726109147e-09, 0.999994491676333]]","[5.7947529512432795e-09, 0.003748377090342506, -2.3340430295181606e-16]",[9.650826126032685],"[0.9999987740444634, -2.420642759542044e-09, -0.0015658574552959597, 0.0]",[0.5],"[1.9999889833526663, 1.7030559044571527e-11, -0.006638257901745554]","[49.120416095646746, 49.11930915308601, 49.11820218215325, 49.119309149660175]"
392,1.96499999999998,"[1.174649783356795, 3.91888135714425e-08, 0.8760470740708487]","[1.0, 0.0, 1.0]","[0.02833893084056508, -4.380903676483822e-08, 0.13969610295080104]","[0.0, 0.0, 0.0]","[0.9999986539351313, -2.536453533542529e-09, -0.0016407705279858032, -2.1134719211299314e-18]","[[0.999994554066337, 8.418829447438468e-12, -0.0033002784227671024], [8.418820572167661e-12, 0.9999999999999999, 5.101873846495159e-09], [0.0033002784227671024, -5.101873846480513e-09, 0.999994554066337]]","[5.761300599243694e-09, 0.0037267573030137146, -1.86110578459644e-16]",[9.651722754108903],"[0.9999987879173565, -2.406908067852976e-09, -0.001556972645136026, 0.0]",[0.5],"[1.999989108132674, 1.6837658894876937e-11, -0.006600556845534205]","[49.12269116674977, 49.12159086078627, 49.12049052677088, 49.121590857381214]"
393,1.96999999999998,"[1.1747914780109978, 3.896976838761831e-08, 0.8767455545856027]","[1.0, 0.0, 1.0]","[0.02818055380258467, -4.356420301705564e-08, 0.13890891475826478]","[0.0, 0.0, 0.0]","[0.9999986691786131, -2.5220503013218848e-09, -0.001631453647198603, -2.0150071873019265e-18]","[[0.999994615744149, 8.323480633822214e-12, -0.0032815366388044757], [8.32347217994591e-12, 1.0, 5.072900238630008e-09], [0.0032815366388044757, -5.0729002386161375e-09, 0.999994615744149]]","[5.72804915462373e-09, 0.0037052660889261052, -1.388168539674517e-16]",[9.65261433363795],"[0.9999988016321105, -2.3932524863962345e-09, -0.0015481389934114448, 0.0]",[0.5],"[1.999989231488298, 1.664696126764443e-11, -0.0065630732776089514]","[49.124953328017845, 49.123859616033215, 49.12276587631295, 49.123859612648765]"
394,1.9749999999999799,"[1.1749323807800107, 3.8751947372533026e-08, 0.877440099159394]","[1.0, 0.0, 1.0]","[0.02802306161977755, -4.3320737192705005e-08, 0.1381261622817777]","[0.0, 0.0, 0.0]","[0.9999986842481347, -2.5077301973846766e-09, -0.0016221904942343088, -1.9139773855000133e-18]","[[0.9999946767179945, 8.22922035502886e-12, -0.0032629029520503954], [8.229212295010837e-12, 1.0000000000000004, 5.0440938898533846e-09], [0.0032629029520503954, -5.044093889840236e-09, 0.9999946767179945]]","[5.694997525989746e-09, 0.0036839026342042917, -9.607060298410389e-17]",[9.653500893010184],"[0.9999988151905476, -2.379675542559037e-09, -0.0015393561969899426, 0.0]",[0.5],"[1.999989353435989, 1.645844071005772e-11, -0.006525805904100791]","[49.12720265317536, 49.12611549285979, 49.12502830512103, 49.12611548949583]"
395,1.9799999999999798,"[1.1750724960881096, 3.85353436865695e-08, 0.8781307299708029]","[1.0, 0.0, 1.0]","[0.027866449351290144, -4.307863164692405e-08, 0.13734782052879618]","[0.0, 0.0, 0.0]","[0.9999986991457044, -2.4934927221965553e-09, -0.0016129807496981462, -1.811725253334397e-18]","[[0.9999947369960009, 8.136036004553233e-12, -0.00324437671966828], [8.136028348653765e-12, 1.0, 5.015453795674193e-09], [0.00324437671966828, -5.015453795661774e-09, 0.9999947369960008]]","[5.662144258150218e-09, 0.003662666130744906, -5.878132021141382e-17]",[9.654382460457196],"[0.9999988285944685, -2.366176766967375e-09, -0.0015306239546440908, 0.0]",[0.5],"[1.9999894739920019, 1.6272072009106467e-11, -0.00648875343933656]","[49.12943921552128, 49.12835856487127, 49.127277887106736, 49.128358561527655]"
396,1.9849999999999797,"[1.175211828334866, 3.831995052833488e-08, 0.8788174690734468]","[1.0, 0.0, 1.0]","[0.027710712083845245, -4.28378787780372e-08, 0.1365738646475186]","[0.0, 0.0, 0.0]","[0.9999987138733071, -2.4793373798610483e-09, -0.0016038240962155353, -1.7128044577443451e-18]","[[0.9999947965862023, 8.043915144276738e-12, -0.003225957302890419], [8.04390789738515e-12, 1.0, 4.986978957057519e-09], [0.003225957302890419, -4.9869789570458295e-09, 0.9999947965862023]]","[5.629488077812565e-09, 0.003641555776200544, -2.5130016245795277e-17]",[9.655259064052718],"[0.9999988418456538, -2.3527556934199833e-09, -0.0015219419670372122, 0.0]",[0.5],"[1.9999895931724045, 1.6087830288553475e-11, -0.006451914605780838]","[49.13166308793043, 49.13058890524778, 49.12951469575556, 49.13058890192437]"
397,1.9899999999999796,"[1.1753503818952853, 3.810576113444469e-08, 0.8795003383966844]","[1.0, 0.0, 1.0]","[0.027555844931586988, -4.259847102726641e-08, 0.13580426992609573]","[0.0, 0.0, 0.0]","[0.9999987284329039, -2.465263677664826e-09, -0.0015947202184177034, -1.6174499901312623e-18]","[[0.9999948554965369, 7.95284549054259e-12, -0.0032076440669891095], [7.95283863933357e-12, 1.0, 4.958668382243622e-09], [0.0032076440669891095, -4.958668382232634e-09, 0.9999948554965369]]","[5.597027666209468e-09, 0.0036205707739427953, 5.792803614484289e-18]",[9.656130731713414],"[0.9999988549458622, -2.339411858889392e-09, -0.0015133099367098516, 0.0]",[0.5],"[1.9999897109930738, 1.590569098108518e-11, -0.006415288133978219]","[49.13387434285685, 49.13280658674662, 49.13173880412812, 49.13280658344328]"
398,1.9949999999999795,"[1.1754881611199433, 3.789276877930836e-08, 0.8801793597463149]","[1.0, 0.0, 1.0]","[0.027401843035926726, -4.2360400878485165e-08, 0.13503901179184563]","[0.0, 0.0, 0.0]","[0.9999987428264335, -2.451271126191388e-09, -0.001585668802927388, -1.5240656707226897e-18]","[[0.99999491373485, 7.862814895901634e-12, -0.0031894363812478934], [7.862808426109901e-12, 1.0, 4.930521085838462e-09], [0.0031894363812478934, -4.930521085828144e-09, 0.9999949137348499]]","[5.564761659098875e-09, 0.003599710333022408, 3.3987139369445066e-17]",[9.656997491199775],"[0.9999988678968321, -2.326144803476664e-09, -0.0015047275680663955, 0.0]",[0.5],"[1.9999898274697, 1.5725629791803268e-11, -0.006378872762495787]","[49.1360730523365, 49.13501168170483, 49.13395028486256, 49.13501167842143]"
399,1.9999999999999793,"[1.1756251703351228, 3.7680966774915934e-08, 0.8808545548052741]","[1.0, 0.0, 1.0]","[0.027248701565389832, -4.2123660857960756e-08, 0.13427806581047277]","[0.0, 0.0, 0.0]","[0.9999987570558111, -2.437359239434743e-09, -0.0015766695383446388, -1.4317065067539963e-18]","[[0.999994971308895, 7.773811352764246e-12, -0.0031713336189329675], [7.773805256509228e-12, 1.0000000000000002, 4.9025360890410814e-09], [0.0031713336189329675, -4.902536089031415e-09, 0.999994971308895]]","[5.5326887377134685e-09, 0.0035789736681495514, 5.854349631731413e-17]",[9.657859370116935],"[0.9999988807002819, -2.31295407038781e-09, -0.0014961945673612664, 0.0]",[0.5],"[1.99998994261779, 1.5547622705528492e-11, -0.006342667237865935]","[49.13825928798863, 49.13720426204156, 49.13614921017796, 49.13720425877795]"
400,2.0049999999999795,"[1.1757614138429497, 3.747034847062613e-08, 0.8815259451343265]","[1.0, 0.0, 1.0]","[0.02709641571546338, -4.188824353408485e-08, 0.13352140768529128]","[0.0, 0.0, 0.0]","[0.9999987711229296, -2.4235275346857256e-09, -0.0015677221152326727, -1.342197604541354e-18]","[[0.9999950282263339, 7.685822997048686e-12, -0.0031533351572647964], [7.685817270229778e-12, 1.0000000000000002, 4.874712419870995e-09], [0.0031533351572647964, -4.8747124198619655e-09, 0.9999950282263339]]","[5.500807765184871e-09, 0.0035583599996445218, 8.03713691598644e-17]",[9.658716395915528],"[0.9999988933579095, -2.2998392059036173e-09, -0.0014877106426859495, 0.0]",[0.5],"[1.9999900564526678, 1.5371645994097373e-11, -0.006306670314529593]","[49.1404331210197, 49.13938439926048, 49.1383356518753, 49.139384396016546]"
401,2.0099999999999794,"[1.175896895921527, 3.726090725295571e-08, 0.882193552172753]","[1.0, 0.0, 1.0]","[0.02694498070844474, -4.1654141517114295e-08, 0.1327690132564526]","[0.0, 0.0, 0.0]","[0.9999987850296603, -2.409775532077257e-09, -0.0015588262261038487, -1.2549002756304533e-18]","[[0.9999950844947388, 7.598838110396172e-12, -0.0031354403773898257], [7.598832741612353e-12, 1.0, 4.847049112940827e-09], [0.0031354403773898257, -4.84704911293241e-09, 0.9999950844947388]]","[5.469117331796295e-09, 0.003537868553398271, 1.0038025259886883e-16]",[9.659568595892521],"[0.9999989058713931, -2.286799759342821e-09, -0.0014792755039558514, 0.0]",[0.5],"[1.9999901689894777, 1.5197676220792344e-11, -0.0062708807547796515]","[49.14259462222527, 49.14155216445223, 49.14050968134031, 49.14155216122783]"
402,2.0149999999999793,"[1.1760316208250692, 3.7052636545370135e-08, 0.8828573972390352]","[1.0, 0.0, 1.0]","[0.026794391793291066, -4.1421347458955113e-08, 0.13202085850017742]","[0.0, 0.0, 0.0]","[0.999998798777852, -2.3961027552664634e-09, -0.0015499815654057404, -1.1678130528447837e-18]","[[0.9999951401215936, 7.512845106648271e-12, -0.0031176486643524387], [7.512840087053268e-12, 1.0, 4.819545208546833e-09], [0.0031176486643524387, -4.819545208539008e-09, 0.9999951401215936]]","[5.437616255204628e-09, 0.003517498560844301, 1.222081254414191e-16]",[9.660415997192063],"[0.9999989182423914, -2.2738352830299776e-09, -0.0014708888628969508, 0.0]",[0.5],"[1.9999902802431873, 1.5025690213296543e-11, -0.0062352973287048774]","[49.14474386199188, 49.143707628296816, 49.142671369546534, 49.14370762509182]"
403,2.019999999999979,"[1.1761655927840355, 3.684552980807536e-08, 0.8835175015315361]","[1.0, 0.0, 1.0]","[0.026644644245469685, -4.1189854052879956e-08, 0.13127691952799148]","[0.0, 0.0, 0.0]","[0.9999988123693317, -2.382508730866258e-09, -0.0015411878295072824, -1.0698880238981562e-18]","[[0.9999951951142939, 7.427832534585142e-12, -0.0030999594070671103], [7.427827863338541e-12, 1.0, 4.792199754033151e-09], [0.0030999594070671103, -4.7921997540259095e-09, 0.9999951951142939]]","[5.406303080218348e-09, 0.0034972492589077364, 1.3494105126624012e-16]",[9.661258626806289],"[0.9999989304725435, -2.2609453322851173e-09, -0.0014625504330331774, 0.0]",[0.5],"[1.9999903902285878, 1.4855665069170283e-11, -0.0061999188141342206]","[49.14688091030047, 49.145850861065945, 49.1448207870564, 49.145850857880205]"
404,2.024999999999979,"[1.176298816005263, 3.663958053781096e-08, 0.884173886129176]","[1.0, 0.0, 1.0]","[0.02649573336680936, -4.09596540332997e-08, 0.1305371725859659]","[0.0, 0.0, 0.0]","[0.9999988258059057, -2.368992989127406e-09, -0.0015324447166850427, -9.784945537979327e-19]","[[0.9999952494801483, 7.343789059185345e-12, -0.003082371998290702], [7.343784779638333e-12, 1.0, 4.765011802654943e-09], [0.003082371998290702, -4.765011802648347e-09, 0.9999952494801483]]","[5.375176715443812e-09, 0.0034771198899667113, 1.4676448238928818e-16]",[9.662096511576172],"[0.9999989425634693, -2.2481294653784643e-09, -0.0014542599296734954, 0.0]",[0.5],"[1.9999904989602966, 1.468757811837069e-11, -0.006164743996581404]","[49.14900583672827, 49.147981932625406, 49.14695800402441, 49.14798192945881]"
